id,date,product_id,employee_id,quantity,unit_price,total_amount,payment_method,customer_type
4285,2023-05-25,19,24,1,2699.0,2699.0,Cash,Student
4286,2023-05-25,6,11,4,399.0,1596.0,MobilePay,Student
4287,2023-05-25,9,2,2,899.0,1798.0,Card,Regular
4288,2023-05-25,4,1,3,15999.0,47997.0,Card,Regular
4289,2023-05-25,1,8,3,12999.0,38997.0,Cash,Student
4290,2023-05-25,2,20,2,8999.0,17998.0,Bank Transfer,New
4291,2023-05-25,25,3,2,999.0,1998.0,Cash,Premium
4292,2023-05-25,19,15,3,2699.0,8097.0,Bank Transfer,Regular
4293,2023-05-25,5,10,1,3499.0,3499.0,Card,Student
4294,2023-05-25,11,22,1,1299.0,1299.0,Bank Transfer,Student
4295,2023-05-25,15,13,2,1074.5,2149.0,Cash,Premium
4296,2023-05-25,6,11,5,399.0,1995.0,Card,Regular
4297,2023-05-25,4,6,2,15999.0,31998.0,Card,Premium
4298,2023-05-25,13,6,1,2199.0,2199.0,Card,New
4299,2023-05-25,4,16,2,15999.0,31998.0,Bank Transfer,Premium
4300,2023-05-25,24,3,1,1899.0,1899.0,MobilePay,Regular
4301,2023-05-25,12,13,1,1599.0,1599.0,Bank Transfer,Premium
4302,2023-05-25,4,19,3,15999.0,47997.0,Cash,Premium
4303,2023-05-25,4,10,3,15999.0,47997.0,Card,Premium
4304,2023-05-25,5,9,1,2696.2,2696.2,MobilePay,Premium
4305,2023-05-25,20,16,2,699.0,1398.0,Card,Student
4306,2023-05-25,8,16,1,5590.86,5590.86,MobilePay,New
4307,2023-05-25,2,22,1,7623.74,7623.74,MobilePay,New
4308,2023-05-25,23,14,3,3299.0,9897.0,Card,New
4309,2023-05-25,4,20,4,15999.0,63996.0,Cash,Premium
4310,2023-05-25,16,16,2,599.0,1198.0,Card,New
4311,2023-05-25,17,22,3,731.75,2195.25,Bank Transfer,New
4312,2023-05-26,21,4,1,1999.0,1999.0,MobilePay,Premium
4313,2023-05-26,12,4,2,1599.0,3198.0,Card,Regular
4314,2023-05-26,18,7,4,4490.9,17963.6,Bank Transfer,Premium
4315,2023-05-26,4,23,2,15999.0,31998.0,Cash,Premium
4316,2023-05-26,2,20,3,8999.0,26997.0,MobilePay,Regular
4317,2023-05-26,22,24,4,8999.0,35996.0,Cash,Premium
4318,2023-05-26,11,7,1,1299.0,1299.0,Cash,Student
4319,2023-05-26,2,8,1,8999.0,8999.0,Cash,New
4320,2023-05-26,3,2,4,24999.0,99996.0,Card,Premium
4321,2023-05-26,1,10,1,12999.0,12999.0,Card,Regular
4322,2023-05-26,23,20,5,3299.0,16495.0,Cash,New
4323,2023-05-26,15,11,1,1299.0,1299.0,Bank Transfer,Premium
4324,2023-05-26,19,10,1,2699.0,2699.0,Card,Premium
4325,2023-05-26,13,4,1,2199.0,2199.0,Cash,New
4326,2023-05-26,3,14,1,20658.56,20658.56,Card,Regular
4327,2023-05-26,9,4,4,899.0,3596.0,Bank Transfer,Regular
4328,2023-05-26,1,25,3,12999.0,38997.0,MobilePay,Premium
4329,2023-05-26,15,5,3,1094.91,3284.73,Bank Transfer,Premium
4330,2023-05-26,3,3,2,24999.0,49998.0,Bank Transfer,Premium
4331,2023-05-26,14,13,3,1299.0,3897.0,Bank Transfer,Premium
4332,2023-05-26,1,7,2,12999.0,25998.0,Card,Regular
4333,2023-05-26,1,19,1,12999.0,12999.0,Cash,Student
4334,2023-05-26,2,5,2,8999.0,17998.0,MobilePay,Premium
4335,2023-05-26,3,2,4,24999.0,99996.0,Cash,New
4336,2023-05-26,14,24,1,1299.0,1299.0,Bank Transfer,Regular
4337,2023-05-26,3,12,1,24999.0,24999.0,Card,New
4338,2023-05-26,16,17,3,599.0,1797.0,Card,Premium
4339,2023-05-26,24,17,1,1899.0,1899.0,Card,New
4340,2023-05-26,12,6,3,1599.0,4797.0,Cash,Regular
4341,2023-05-26,8,12,3,5999.0,17997.0,Cash,Student
4342,2023-05-26,25,13,2,999.0,1998.0,Cash,Regular
4343,2023-05-27,13,9,3,2199.0,6597.0,Cash,Student
4344,2023-05-27,7,23,1,1308.03,1308.03,Cash,New
4345,2023-05-27,9,5,1,899.0,899.0,Bank Transfer,Student
4346,2023-05-27,5,23,5,3499.0,17495.0,MobilePay,Regular
4347,2023-05-27,3,22,4,24999.0,99996.0,MobilePay,Premium
4348,2023-05-27,22,1,3,8999.0,26997.0,MobilePay,Student
4349,2023-05-27,1,9,1,12999.0,12999.0,Bank Transfer,Regular
4350,2023-05-27,19,20,1,2699.0,2699.0,MobilePay,New
4351,2023-05-27,2,24,2,8999.0,17998.0,Cash,Premium
4352,2023-05-27,13,23,2,2199.0,4398.0,Card,New
4353,2023-05-27,10,19,2,2499.0,4998.0,MobilePay,New
4354,2023-05-27,9,18,1,899.0,899.0,Card,Student
4355,2023-05-27,11,21,1,1299.0,1299.0,MobilePay,Premium
4356,2023-05-27,15,13,1,1299.0,1299.0,Cash,Student
4357,2023-05-27,22,17,2,8999.0,17998.0,Cash,Student
4358,2023-05-27,16,5,2,599.0,1198.0,MobilePay,Premium
4359,2023-05-27,12,6,2,1599.0,3198.0,Card,Premium
4360,2023-05-27,3,12,1,24999.0,24999.0,Cash,Student
4361,2023-05-27,12,10,2,1599.0,3198.0,Bank Transfer,Student
4362,2023-05-27,14,17,1,1299.0,1299.0,Cash,New
4363,2023-05-27,21,8,1,1999.0,1999.0,Cash,New
4364,2023-05-27,22,16,1,7905.78,7905.78,MobilePay,Regular
4365,2023-05-27,24,11,3,1899.0,5697.0,Cash,Premium
4366,2023-05-27,24,23,2,1899.0,3798.0,Bank Transfer,New
4367,2023-05-27,2,22,1,8999.0,8999.0,Bank Transfer,Premium
4368,2023-05-27,9,11,3,899.0,2697.0,Card,Student
4369,2023-05-27,9,11,1,899.0,899.0,Cash,New
4370,2023-05-27,2,12,3,8999.0,26997.0,Card,Student
4371,2023-05-27,9,20,1,899.0,899.0,Card,Regular
4372,2023-05-27,13,7,1,2199.0,2199.0,MobilePay,Regular
4373,2023-05-27,22,13,3,8999.0,26997.0,Card,New
4374,2023-05-27,13,21,2,2199.0,4398.0,Cash,Premium
4375,2023-05-27,2,9,3,8999.0,26997.0,MobilePay,New
4376,2023-05-27,20,20,1,699.0,699.0,Card,New
4377,2023-05-27,9,23,1,740.1,740.1,Card,New
4378,2023-05-27,1,7,1,12999.0,12999.0,Card,Regular
4379,2023-05-27,22,11,3,8999.0,26997.0,MobilePay,New
4380,2023-05-27,21,17,1,1999.0,1999.0,Bank Transfer,Regular
4381,2023-05-27,24,11,1,1899.0,1899.0,Card,New
4382,2023-05-27,4,5,3,12349.53,37048.59,Bank Transfer,New
4383,2023-05-27,24,13,2,1752.38,3504.76,Cash,Premium
4384,2023-05-27,7,23,3,1699.0,5097.0,Card,Regular
4385,2023-05-27,13,5,2,2199.0,4398.0,Cash,Student
4386,2023-05-27,10,21,4,2499.0,9996.0,Cash,Regular
4387,2023-05-27,3,3,3,24999.0,74997.0,Cash,Premium
4388,2023-05-27,12,1,2,1599.0,3198.0,Cash,Premium
4389,2023-05-27,2,6,1,8999.0,8999.0,MobilePay,New
4390,2023-05-27,8,21,2,5999.0,11998.0,Bank Transfer,Regular
4391,2023-05-27,10,20,3,2133.9,6401.7,Cash,Regular
4392,2023-05-27,15,19,2,1299.0,2598.0,Card,Student
4393,2023-05-27,11,12,1,1299.0,1299.0,Cash,New
4394,2023-05-27,2,10,2,8999.0,17998.0,MobilePay,Regular
4395,2023-05-27,9,9,2,899.0,1798.0,MobilePay,New
4396,2023-05-27,15,16,1,1299.0,1299.0,Cash,Student
4397,2023-05-27,20,19,3,699.0,2097.0,Cash,New
4398,2023-05-27,5,20,1,3499.0,3499.0,MobilePay,New
4399,2023-05-27,4,25,1,15999.0,15999.0,Bank Transfer,Regular
4400,2023-05-28,22,19,1,8544.24,8544.24,Cash,Regular
4401,2023-05-28,11,23,1,1299.0,1299.0,Cash,Premium
4402,2023-05-28,6,15,1,399.0,399.0,Card,Regular
4403,2023-05-28,2,11,2,8999.0,17998.0,MobilePay,New
4404,2023-05-28,14,9,1,1001.68,1001.68,Cash,Student
4405,2023-05-28,2,12,4,8999.0,35996.0,Cash,Student
4406,2023-05-28,4,8,1,15999.0,15999.0,Bank Transfer,New
4407,2023-05-28,2,18,1,8999.0,8999.0,Bank Transfer,Premium
4408,2023-05-28,14,11,1,1299.0,1299.0,Cash,New
4409,2023-05-28,6,1,3,399.0,1197.0,Cash,Student
4410,2023-05-28,19,10,3,2699.0,8097.0,Card,Student
4411,2023-05-28,8,5,3,5999.0,17997.0,Cash,Regular
4412,2023-05-28,20,14,1,699.0,699.0,Cash,Student
4413,2023-05-28,1,1,1,12999.0,12999.0,Bank Transfer,Regular
4414,2023-05-28,4,16,2,15999.0,31998.0,MobilePay,New
4415,2023-05-28,2,12,2,8999.0,17998.0,Card,Premium
4416,2023-05-28,11,10,1,1299.0,1299.0,Card,Regular
4417,2023-05-28,10,7,2,2499.0,4998.0,Card,Regular
4418,2023-05-28,10,20,2,2499.0,4998.0,Card,Regular
4419,2023-05-28,9,2,4,899.0,3596.0,Cash,Regular
4420,2023-05-28,11,14,2,1299.0,2598.0,Cash,New
4421,2023-05-28,16,13,4,599.0,2396.0,Cash,Premium
4422,2023-05-28,15,25,3,1299.0,3897.0,Bank Transfer,Student
4423,2023-05-28,16,12,5,599.0,2995.0,Bank Transfer,Premium
4424,2023-05-28,6,22,3,399.0,1197.0,Bank Transfer,Regular
4425,2023-05-28,11,15,1,1299.0,1299.0,MobilePay,New
4426,2023-05-28,20,7,1,699.0,699.0,Card,Premium
4427,2023-05-28,14,3,1,1112.44,1112.44,Cash,Premium
4428,2023-05-28,11,10,5,1299.0,6495.0,Bank Transfer,Premium
4429,2023-05-28,5,23,3,3499.0,10497.0,Bank Transfer,Regular
4430,2023-05-28,24,9,2,1536.83,3073.66,Card,Regular
4431,2023-05-28,24,22,2,1899.0,3798.0,Bank Transfer,New
4432,2023-05-28,13,5,1,2012.48,2012.48,Cash,Premium
4433,2023-05-28,24,22,1,1899.0,1899.0,Bank Transfer,New
4434,2023-05-28,17,3,1,799.0,799.0,Bank Transfer,Student
4435,2023-05-28,24,4,1,1755.28,1755.28,MobilePay,Premium
4436,2023-05-28,2,21,2,8999.0,17998.0,MobilePay,Student
4437,2023-05-28,2,4,2,8999.0,17998.0,MobilePay,New
4438,2023-05-28,21,10,1,1999.0,1999.0,Cash,Student
4439,2023-05-28,25,21,2,999.0,1998.0,Cash,Premium
4440,2023-05-28,3,22,3,24999.0,74997.0,Card,Regular
4441,2023-05-28,12,25,2,1599.0,3198.0,Cash,Regular
4442,2023-05-28,4,15,1,15999.0,15999.0,Cash,Premium
4443,2023-05-28,1,18,3,12999.0,38997.0,Card,Premium
4444,2023-05-28,10,24,1,2499.0,2499.0,Card,New
4445,2023-05-29,24,9,1,1793.45,1793.45,Card,New
4446,2023-05-29,15,8,1,1299.0,1299.0,Card,Regular
4447,2023-05-29,2,15,1,8999.0,8999.0,Bank Transfer,Regular
4448,2023-05-29,3,17,1,24999.0,24999.0,Cash,Student
4449,2023-05-29,24,2,2,1643.85,3287.7,Bank Transfer,Student
4450,2023-05-29,2,18,1,8999.0,8999.0,MobilePay,New
4451,2023-05-29,1,14,2,12999.0,25998.0,Card,Student
4452,2023-05-29,3,4,1,21021.16,21021.16,Bank Transfer,Regular
4453,2023-05-29,15,4,2,1299.0,2598.0,MobilePay,Regular
4454,2023-05-29,4,22,1,15999.0,15999.0,Cash,Student
4455,2023-05-29,4,14,1,13237.97,13237.97,Bank Transfer,Regular
4456,2023-05-29,5,22,3,3499.0,10497.0,Card,Student
4457,2023-05-29,20,9,3,699.0,2097.0,Bank Transfer,Regular
4458,2023-05-29,4,5,1,15999.0,15999.0,Card,Student
4459,2023-05-29,16,4,2,599.0,1198.0,Cash,Regular
4460,2023-05-29,3,18,1,24999.0,24999.0,Card,Student
4461,2023-05-29,4,4,4,15999.0,63996.0,Card,Premium
4462,2023-05-29,14,13,2,1299.0,2598.0,Cash,Premium
4463,2023-05-29,8,1,1,5013.5,5013.5,Card,Student
4464,2023-05-29,6,9,2,311.78,623.56,MobilePay,Premium
4465,2023-05-29,20,12,2,699.0,1398.0,Cash,Premium
4466,2023-05-29,16,20,2,525.67,1051.34,MobilePay,New
4467,2023-05-29,22,16,1,8999.0,8999.0,Bank Transfer,Premium
4468,2023-05-29,20,23,1,641.27,641.27,Card,New
4469,2023-05-29,1,25,1,12999.0,12999.0,MobilePay,Premium
4470,2023-05-29,2,11,1,8999.0,8999.0,Bank Transfer,Regular
4471,2023-05-29,24,11,3,1899.0,5697.0,Bank Transfer,Regular
4472,2023-05-29,11,16,1,1299.0,1299.0,Card,Premium
4473,2023-05-29,1,14,2,12999.0,25998.0,Cash,Regular
4474,2023-05-29,2,23,1,8999.0,8999.0,Bank Transfer,New
4475,2023-05-29,12,8,3,1599.0,4797.0,Cash,Premium
4476,2023-05-29,4,13,2,13415.63,26831.26,Bank Transfer,Student
4477,2023-05-29,10,22,1,2180.24,2180.24,MobilePay,New
4478,2023-05-29,5,21,3,3499.0,10497.0,Bank Transfer,Premium
4479,2023-05-29,22,21,3,8999.0,26997.0,Card,Premium
4480,2023-05-30,3,19,3,24999.0,74997.0,Bank Transfer,New
4481,2023-05-30,24,16,3,1899.0,5697.0,Cash,Regular
4482,2023-05-30,20,10,2,699.0,1398.0,Card,New
4483,2023-05-30,17,15,2,799.0,1598.0,Card,Regular
4484,2023-05-30,25,13,1,999.0,999.0,Cash,Premium
4485,2023-05-30,11,15,2,1299.0,2598.0,Cash,New
4486,2023-05-30,21,14,3,1878.57,5635.71,Bank Transfer,Student
4487,2023-05-30,5,15,1,3499.0,3499.0,Cash,Student
4488,2023-05-30,5,5,2,3499.0,6998.0,MobilePay,Premium
4489,2023-05-30,7,19,1,1699.0,1699.0,Cash,Regular
4490,2023-05-30,19,19,1,2699.0,2699.0,Bank Transfer,New
4491,2023-05-30,18,1,3,4999.0,14997.0,MobilePay,Student
4492,2023-05-30,1,17,1,12999.0,12999.0,Bank Transfer,Regular
4493,2023-05-30,14,15,3,1299.0,3897.0,Bank Transfer,New
4494,2023-05-30,11,25,2,1299.0,2598.0,Bank Transfer,Premium
4495,2023-05-30,7,16,1,1699.0,1699.0,Bank Transfer,Regular
4496,2023-05-30,15,3,1,1299.0,1299.0,MobilePay,New
4497,2023-05-30,2,18,2,8999.0,17998.0,Card,Student
4498,2023-05-30,12,21,4,1599.0,6396.0,MobilePay,Premium
4499,2023-05-30,3,25,1,24999.0,24999.0,MobilePay,Premium
4500,2023-05-30,4,13,1,15999.0,15999.0,Card,Student
4501,2023-05-30,13,9,2,2199.0,4398.0,Card,Student
4502,2023-05-30,14,21,1,1299.0,1299.0,Bank Transfer,New
4503,2023-05-30,20,20,1,616.01,616.01,Bank Transfer,Regular
4504,2023-05-30,1,13,3,12999.0,38997.0,Cash,New
4505,2023-05-30,12,25,4,1599.0,6396.0,Card,Regular
4506,2023-05-30,4,12,1,15999.0,15999.0,MobilePay,Regular
4507,2023-05-31,4,15,1,15999.0,15999.0,MobilePay,New
4508,2023-05-31,5,1,1,3499.0,3499.0,Bank Transfer,Student
4509,2023-05-31,12,1,2,1288.12,2576.24,MobilePay,Premium
4510,2023-05-31,2,3,4,6930.43,27721.72,Cash,Student
4511,2023-05-31,25,7,4,999.0,3996.0,MobilePay,Student
4512,2023-05-31,13,25,1,2199.0,2199.0,Bank Transfer,Premium
4513,2023-05-31,22,23,1,8999.0,8999.0,Cash,New
4514,2023-05-31,21,6,2,1532.95,3065.9,Bank Transfer,New
4515,2023-05-31,5,14,1,3499.0,3499.0,MobilePay,Regular
4516,2023-05-31,11,1,1,1299.0,1299.0,MobilePay,Student
4517,2023-05-31,5,22,1,3499.0,3499.0,MobilePay,Premium
4518,2023-05-31,18,21,3,3861.78,11585.34,Cash,New
4519,2023-05-31,6,9,1,399.0,399.0,Bank Transfer,Premium
4520,2023-05-31,15,23,1,1299.0,1299.0,Cash,Student
4521,2023-05-31,8,15,1,5999.0,5999.0,Card,New
4522,2023-05-31,3,22,2,24999.0,49998.0,Cash,Premium
4523,2023-05-31,22,8,3,8999.0,26997.0,Bank Transfer,New
4524,2023-05-31,5,18,4,3499.0,13996.0,MobilePay,Regular
4525,2023-05-31,13,12,2,2199.0,4398.0,MobilePay,Premium
4526,2023-05-31,8,23,2,5999.0,11998.0,Card,New
4527,2023-05-31,5,20,1,2984.35,2984.35,Cash,New
4528,2023-05-31,11,4,2,1299.0,2598.0,Card,New
4529,2023-05-31,1,4,2,12999.0,25998.0,Bank Transfer,Premium
4530,2023-05-31,1,5,1,12999.0,12999.0,Card,Regular
4531,2023-05-31,22,5,2,8999.0,17998.0,MobilePay,Premium
4532,2023-05-31,4,5,4,15999.0,63996.0,Card,New
4533,2023-05-31,13,7,3,2199.0,6597.0,MobilePay,Regular
4534,2023-05-31,5,21,4,3499.0,13996.0,Card,Regular
4535,2023-05-31,9,7,3,899.0,2697.0,Card,New
4536,2023-05-31,13,1,4,2199.0,8796.0,Bank Transfer,New
4537,2023-06-01,22,10,4,8999.0,35996.0,Bank Transfer,Premium
4538,2023-06-01,13,6,1,2199.0,2199.0,Card,Premium
4539,2023-06-01,16,6,1,599.0,599.0,Bank Transfer,Student
4540,2023-06-01,4,21,1,15999.0,15999.0,Bank Transfer,Premium
4541,2023-06-01,22,9,1,8999.0,8999.0,MobilePay,New
4542,2023-06-01,22,20,3,8999.0,26997.0,MobilePay,Student
4543,2023-06-01,6,4,1,399.0,399.0,Cash,Premium
4544,2023-06-01,23,22,2,3299.0,6598.0,Card,Premium
4545,2023-06-01,4,18,2,15999.0,31998.0,MobilePay,New
4546,2023-06-01,11,14,4,1299.0,5196.0,Card,New
4547,2023-06-01,1,3,1,12999.0,12999.0,MobilePay,Student
4548,2023-06-01,8,10,3,5999.0,17997.0,MobilePay,Premium
4549,2023-06-01,6,20,1,346.13,346.13,MobilePay,Regular
4550,2023-06-01,13,3,2,2199.0,4398.0,Card,Regular
4551,2023-06-01,16,5,1,483.9,483.9,Bank Transfer,Premium
4552,2023-06-01,22,13,1,7664.73,7664.73,Cash,Student
4553,2023-06-01,13,1,3,2199.0,6597.0,Cash,Premium
4554,2023-06-01,24,8,1,1899.0,1899.0,Cash,Student
4555,2023-06-01,21,6,1,1999.0,1999.0,MobilePay,New
4556,2023-06-01,14,22,1,1299.0,1299.0,Bank Transfer,Regular
4557,2023-06-01,25,8,3,915.32,2745.96,Bank Transfer,Premium
4558,2023-06-01,18,15,2,4999.0,9998.0,Cash,Regular
4559,2023-06-01,1,7,1,12999.0,12999.0,Card,Regular
4560,2023-06-01,9,15,1,899.0,899.0,Cash,New
4561,2023-06-01,3,17,1,24999.0,24999.0,Cash,New
4562,2023-06-01,4,2,2,15999.0,31998.0,MobilePay,Regular
4563,2023-06-01,8,16,2,5999.0,11998.0,Card,Student
4564,2023-06-01,10,12,3,2499.0,7497.0,MobilePay,Premium
4565,2023-06-01,5,8,2,3499.0,6998.0,Card,New
4566,2023-06-01,5,7,2,3499.0,6998.0,MobilePay,New
4567,2023-06-01,3,16,2,24999.0,49998.0,Bank Transfer,Premium
4568,2023-06-01,4,17,1,15999.0,15999.0,Card,Student
4569,2023-06-01,4,11,1,15999.0,15999.0,MobilePay,Regular
4570,2023-06-01,3,8,1,22855.52,22855.52,Cash,Student
4571,2023-06-01,24,1,2,1899.0,3798.0,MobilePay,Student
4572,2023-06-01,3,8,1,19169.96,19169.96,Bank Transfer,Regular
4573,2023-06-01,2,5,1,8999.0,8999.0,Bank Transfer,Regular
4574,2023-06-01,6,12,1,399.0,399.0,Card,New
4575,2023-06-01,14,23,1,1299.0,1299.0,Cash,New
4576,2023-06-01,7,3,1,1699.0,1699.0,Cash,New
4577,2023-06-01,22,5,1,8999.0,8999.0,Card,Student
4578,2023-06-01,20,3,2,699.0,1398.0,Cash,Regular
4579,2023-06-01,6,24,1,399.0,399.0,Cash,Regular
4580,2023-06-01,14,16,1,1299.0,1299.0,Cash,New
4581,2023-06-02,24,13,1,1899.0,1899.0,MobilePay,New
4582,2023-06-02,8,1,3,5999.0,17997.0,Bank Transfer,Premium
4583,2023-06-02,22,3,2,8999.0,17998.0,Cash,Student
4584,2023-06-02,4,5,1,15999.0,15999.0,Bank Transfer,Student
4585,2023-06-02,24,11,1,1899.0,1899.0,Cash,Student
4586,2023-06-02,11,12,2,1299.0,2598.0,Bank Transfer,Student
4587,2023-06-02,22,10,1,8999.0,8999.0,Bank Transfer,Regular
4588,2023-06-02,24,17,1,1899.0,1899.0,Card,Regular
4589,2023-06-02,1,10,3,12999.0,38997.0,Card,Regular
4590,2023-06-02,18,20,1,4999.0,4999.0,Card,Premium
4591,2023-06-02,1,13,2,12999.0,25998.0,MobilePay,Regular
4592,2023-06-02,8,17,1,5999.0,5999.0,Cash,Regular
4593,2023-06-02,12,22,1,1599.0,1599.0,Card,New
4594,2023-06-02,14,22,2,1299.0,2598.0,Bank Transfer,Premium
4595,2023-06-02,7,6,2,1291.5,2583.0,Bank Transfer,Premium
4596,2023-06-02,22,24,2,8999.0,17998.0,Cash,Student
4597,2023-06-02,3,7,1,24999.0,24999.0,Cash,Regular
4598,2023-06-02,11,8,2,1299.0,2598.0,Card,Premium
4599,2023-06-02,1,13,2,12999.0,25998.0,Cash,Regular
4600,2023-06-02,14,12,5,1299.0,6495.0,MobilePay,Student
4601,2023-06-02,10,3,1,2499.0,2499.0,Card,Student
4602,2023-06-02,7,17,2,1699.0,3398.0,Card,New
4603,2023-06-02,19,4,1,2699.0,2699.0,Bank Transfer,Regular
4604,2023-06-02,6,20,3,399.0,1197.0,MobilePay,New
4605,2023-06-02,4,25,1,13196.56,13196.56,Bank Transfer,Premium
4606,2023-06-02,13,5,1,1935.34,1935.34,Cash,Student
4607,2023-06-02,5,7,1,3499.0,3499.0,Bank Transfer,Student
4608,2023-06-02,21,1,2,1701.1,3402.2,Bank Transfer,Regular
4609,2023-06-02,13,6,3,1964.51,5893.53,Bank Transfer,Premium
4610,2023-06-02,1,4,1,12999.0,12999.0,MobilePay,New
4611,2023-06-02,25,10,1,937.5,937.5,Cash,New
4612,2023-06-02,13,2,2,2199.0,4398.0,Card,Premium
4613,2023-06-02,13,16,1,2199.0,2199.0,Bank Transfer,Premium
4614,2023-06-02,5,4,1,2765.38,2765.38,Cash,Premium
4615,2023-06-02,12,25,2,1333.48,2666.96,Cash,Premium
4616,2023-06-02,5,20,1,3499.0,3499.0,Card,Student
4617,2023-06-02,16,23,1,599.0,599.0,Bank Transfer,New
4618,2023-06-03,8,13,1,5999.0,5999.0,MobilePay,New
4619,2023-06-03,2,20,3,8999.0,26997.0,Cash,Premium
4620,2023-06-03,10,11,2,2291.12,4582.24,MobilePay,Regular
4621,2023-06-03,2,10,1,8999.0,8999.0,Bank Transfer,Student
4622,2023-06-03,22,4,1,7884.99,7884.99,Card,New
4623,2023-06-03,2,17,3,8999.0,26997.0,Card,New
4624,2023-06-03,1,13,1,12999.0,12999.0,Card,Premium
4625,2023-06-03,4,5,1,15999.0,15999.0,Cash,Student
4626,2023-06-03,14,2,2,1299.0,2598.0,MobilePay,Student
4627,2023-06-03,2,5,1,8999.0,8999.0,Cash,New
4628,2023-06-03,5,1,1,3499.0,3499.0,Cash,Premium
4629,2023-06-03,4,18,3,15999.0,47997.0,Card,Premium
4630,2023-06-03,22,8,1,8999.0,8999.0,Card,Premium
4631,2023-06-03,24,4,4,1746.13,6984.52,Bank Transfer,Regular
4632,2023-06-03,24,4,2,1899.0,3798.0,Bank Transfer,Regular
4633,2023-06-03,7,1,1,1699.0,1699.0,Card,Regular
4634,2023-06-03,22,19,3,8999.0,26997.0,Cash,Student
4635,2023-06-03,25,22,2,999.0,1998.0,Bank Transfer,Student
4636,2023-06-03,13,22,3,2199.0,6597.0,Card,Premium
4637,2023-06-03,4,9,1,15999.0,15999.0,Card,Regular
4638,2023-06-03,24,18,2,1899.0,3798.0,Cash,Regular
4639,2023-06-03,16,8,1,599.0,599.0,Bank Transfer,Regular
4640,2023-06-03,5,15,1,3499.0,3499.0,Card,New
4641,2023-06-03,21,13,1,1999.0,1999.0,Bank Transfer,Premium
4642,2023-06-03,1,7,1,12999.0,12999.0,Cash,Student
4643,2023-06-03,4,16,1,15999.0,15999.0,Bank Transfer,New
4644,2023-06-03,15,16,2,1299.0,2598.0,Bank Transfer,New
4645,2023-06-03,1,7,3,12999.0,38997.0,Cash,New
4646,2023-06-03,14,19,2,1299.0,2598.0,Bank Transfer,Regular
4647,2023-06-03,13,8,1,1988.44,1988.44,Cash,Regular
4648,2023-06-03,3,21,1,24999.0,24999.0,Card,Student
4649,2023-06-03,1,6,1,12999.0,12999.0,Cash,Premium
4650,2023-06-03,24,23,2,1618.36,3236.72,Bank Transfer,Premium
4651,2023-06-03,2,2,1,8999.0,8999.0,Bank Transfer,New
4652,2023-06-03,5,4,1,3499.0,3499.0,Card,Student
4653,2023-06-03,24,1,1,1899.0,1899.0,Bank Transfer,Student
4654,2023-06-03,13,18,1,2199.0,2199.0,Cash,New
4655,2023-06-03,12,15,1,1599.0,1599.0,Bank Transfer,Regular
4656,2023-06-03,1,2,4,12999.0,51996.0,Bank Transfer,Regular
4657,2023-06-03,19,15,1,2699.0,2699.0,MobilePay,Student
4658,2023-06-03,5,10,2,3499.0,6998.0,Card,Student
4659,2023-06-03,12,4,4,1484.95,5939.8,Bank Transfer,Regular
4660,2023-06-03,25,9,2,999.0,1998.0,Card,New
4661,2023-06-03,5,3,4,3499.0,13996.0,Cash,Student
4662,2023-06-03,10,8,1,2499.0,2499.0,Cash,Student
4663,2023-06-03,25,11,1,999.0,999.0,Card,Student
4664,2023-06-04,16,7,2,599.0,1198.0,Card,Regular
4665,2023-06-04,5,23,3,3499.0,10497.0,Bank Transfer,Student
4666,2023-06-04,25,7,2,999.0,1998.0,Bank Transfer,Student
4667,2023-06-04,4,15,1,15999.0,15999.0,Cash,Student
4668,2023-06-04,16,5,1,599.0,599.0,MobilePay,Premium
4669,2023-06-04,21,18,3,1999.0,5997.0,Bank Transfer,New
4670,2023-06-04,25,8,3,999.0,2997.0,Bank Transfer,Student
4671,2023-06-04,12,22,1,1599.0,1599.0,MobilePay,New
4672,2023-06-04,13,4,3,2199.0,6597.0,Bank Transfer,Student
4673,2023-06-04,24,14,1,1899.0,1899.0,Card,Student
4674,2023-06-04,22,11,1,6963.72,6963.72,Card,Student
4675,2023-06-04,2,1,1,8999.0,8999.0,MobilePay,New
4676,2023-06-04,19,13,1,2699.0,2699.0,Bank Transfer,Regular
4677,2023-06-04,2,10,2,8999.0,17998.0,Cash,New
4678,2023-06-04,11,8,2,1299.0,2598.0,MobilePay,Student
4679,2023-06-04,16,4,2,599.0,1198.0,Bank Transfer,Premium
4680,2023-06-04,6,5,2,399.0,798.0,Card,New
4681,2023-06-04,1,6,1,12224.49,12224.49,Card,Regular
4682,2023-06-04,15,24,1,1299.0,1299.0,Bank Transfer,Regular
4683,2023-06-04,8,19,1,5999.0,5999.0,Cash,Regular
4684,2023-06-04,2,3,3,7338.53,22015.59,MobilePay,Premium
4685,2023-06-04,12,10,2,1599.0,3198.0,Card,Student
4686,2023-06-04,11,7,2,1299.0,2598.0,Card,New
4687,2023-06-04,15,17,1,1299.0,1299.0,Bank Transfer,Premium
4688,2023-06-04,14,14,3,1299.0,3897.0,Cash,Student
4689,2023-06-04,2,5,1,6764.88,6764.88,MobilePay,Premium
4690,2023-06-04,1,7,3,12999.0,38997.0,Bank Transfer,New
4691,2023-06-04,2,13,1,8999.0,8999.0,MobilePay,Regular
4692,2023-06-04,3,14,1,20610.22,20610.22,MobilePay,Student
